7257 8356 784 6397 4136 ,8001 8842 800 6954 3284 
4905 15 7497 5457 8019 ,5121 248 7979 5313 8986 
3376 9834 301 5317 2360 ,3374 9255 263 5143 2758 
6139 4738 3595 5957 8538 ,6191 4499 4110 5929 8311 
6732 3399 5555 8652 7875 ,6902 3987 5713 8520 7923 
3370 638 1022 2160 7550 ,3877 585 1867 2153 7984 
9920 6355 277 2417 7422 ,9458 6424 521 2759 7096 
8972 5565 9373 3459 2229 ,8827 5744 9737 4020 2460 
6057 3785 9230 1397 2715 ,6187 3215 9409 1018 2603 
7530 2768 8065 3914 9122 ,7189 2927 8192 3521 9146 
4635 8509 95 1419 7507 ,4200 8958 271 1220 7427 
8033 4527 7851 5144 9168 ,8443 4748 7434 5905 9912 
116 5122 3490 8723 5365 ,493 4218 3570 8954 5161 
1955 7547 977 3982 8317 ,1596 6996 323 3445 8108 
3947 1453 8795 719 5818 ,3167 983 8305 28 5972 
6996 5981 9036 4556 849 ,7598 6003 9590 4898 476 
4288 6328 938 7053 3432 ,4591 6842 115 7949 3984 
6374 3910 5093 5692 78 ,6625 3636 4247 5516 570 
9197 8782 5812 4626 3678 ,9278 8159 5282 4312 3676 
4192 42 2619 5335 7147 ,4892 118 2671 5554 7674 
452 6378 3296 8512 9587 ,848 6711 3436 8162 9678 
8604 3943 4204 581 9820 ,8056 3449 4273 76 9532 
8848 1470 5727 7780 311 ,8534 1858 5697 7999 742 
349 5933 982 2602 8564 ,817 5186 1059 2502 8536 
2717 1674 9123 7509 8977 ,3031 1568 9753 7518 8810 
857 9516 7861 8491 4903 ,846 9941 7066 8530 4165 
4479 9253 8296 1532 7288 ,4410 9919 8025 1232 7722 
3959 9540 7436 598 2841 ,3595 9589 6990 222 2206 
1066 6768 7679 8187 9790 ,1939 6217 7151 8969 9234 
634 5025 9026 5880 7364 ,848 4525 9983 5444 7568 
6897 5306 7013 51 4700 ,6633 5416 7792 763 4755 
1125 3330 8119 7927 9901 ,1946 4115 8262 7431 9452 
6632 9266 7111 8300 4865 ,6486 9279 7838 8320 4799 
6823 5631 2338 8029 3783 ,6054 5445 2587 8843 3156 
2008 653 6325 7535 2616 ,1361 293 6951 7524 2313 
8765 2099 5901 6175 9501 ,8458 1878 5605 6291 9040 
8463 1927 624 5446 9055 ,8384 1700 526 5333 9300 
1927 9460 6489 3950 5150 ,1772 9929 6387 3847 5916 
3780 5475 5129 1325 8749 ,3473 5695 4360 1249 8182 
6187 969 8184 5882 2112 ,6246 403 8603 5961 1615 
1499 8228 3075 6795 4485 ,1756 8899 2326 6294 4723 
7082 2868 9809 5885 692 ,7293 3116 9040 5906 152 
829 4668 6188 7986 5496 ,110 4291 6369 7877 5556 
904 9086 1311 2363 3286 ,954 9953 1264 2806 4027 
1529 6531 9311 8003 5375 ,1338 6539 9628 7652 5755 
8311 5592 7251 3832 2413 ,8338 5824 7688 3151 2975 
8436 9801 4881 7309 27 ,8316 9095 4549 7825 164 
7926 8378 6193 2639 892 ,7811 8901 6370 2362 99 
8066 897 9023 5947 1011 ,8952 843 9595 5988 2029 
2978 1857 4287 3759 7740 ,3075 2067 4833 3296 7439 
5235 2510 6859 87 7015 ,5944 2131 6142 759 7169 
4851 6753 7517 476 2097 ,5138 6286 7072 509 1379 
5937 2064 4071 6848 9375 ,5624 1439 3150 6225 9680 
823 8780 2782 6828 3958 ,383 8908 2814 6321 4087 
34 9915 7036 1119 3810 ,824 9598 7282 1159 3889 
1082 931 9913 5249 6621 ,1030 54 9380 5505 6622 
3420 8818 6465 2772 9079 ,4007 8327 6306 2701 9194 
1542 11 7137 6702 8355 ,1954 201 7714 6932 8029 
6507 7194 9292 5543 8337 ,6931 7686 9129 5700 8860 
8170 6067 1992 2396 3614 ,8414 6326 1107 2602 3287 
7059 6186 3839 8241 68 ,7186 6435 3761 8771 83 
5555 7071 8451 6966 4620 ,5871 7225 8272 6487 4981 
663 3227 9497 7595 5243 ,636 3788 9833 7197 5327 
9894 5297 7803 8645 2551 ,9100 5403 7083 8530 2683 
3766 6327 8887 5893 9284 ,3243 6309 8523 5697 9110 
694 6050 9898 7613 5273 ,657 6673 9114 7330 5530 
6259 7878 2273 4387 867 ,6874 7396 2216 4691 724 
6533 4174 1251 2161 5820 ,6772 4396 1934 2705 5677 
4357 9686 1362 7078 3121 ,4392 9521 1328 7742 2431 
1524 6945 7602 2911 5406 ,1353 6949 7302 2930 5630 
1857 5530 8438 4747 6465 ,1346 5354 8412 4351 6902 
7177 1854 9744 8743 615 ,7326 1009 9307 8752 82 
2130 4324 8928 5717 426 ,2322 5035 8546 5197 668 
8319 4230 6274 2075 3304 ,8293 4631 6432 1449 3823 
6661 7370 4909 3914 8777 ,6970 7927 4320 3740 8530 
1459 3289 5323 2980 9217 ,1610 3696 5442 2876 9290 
5555 8928 6053 2636 7196 ,5256 8895 6694 2295 7860 
6102 845 7761 8873 9441 ,6811 916 7288 8359 9268 
1818 7428 4748 5970 3277 ,1629 7575 4398 5935 3973 
767 7614 9016 2177 8317 ,346 7712 9964 2796 8783 
427 4283 7250 8644 6794 ,872 4911 7505 8025 6620 
5779 9125 0 3819 6976 ,5720 9626 475 3787 6788 
4832 5715 6655 99 7863 ,4864 5789 6700 924 7227 
5532 2192 4519 897 8276 ,5369 2491 4489 245 8659 
7651 3031 4775 6853 5994 ,7946 2249 4470 6434 5864 
6509 9840 4368 2860 3406 ,6248 9815 5002 2775 3859 
7009 9367 3186 6236 4243 ,7772 9424 4077 6504 4296 
3381 5119 8723 997 5911 ,4098 4987 8905 2012 5555 
2649 8320 4521 6186 1215 ,2218 8421 4428 6880 1545 
5225 1915 6791 9682 2668 ,5546 1210 6784 9234 2992 
6975 4770 1974 7956 9496 ,6941 4620 1083 7558 9117 
167 3573 6186 5573 8397 ,785 4044 6463 5649 8701 
238 4086 3035 6267 7526 ,738 3980 2812 6411 7159 
3114 6288 9800 301 3471 ,2644 6862 9504 138 4155 
6445 4066 8788 7201 226 ,6985 3986 8533 7219 517 
9966 7187 258 8189 5439 ,9884 7954 266 8038 5654 
6671 8912 2864 6007 3452 ,6155 8241 3014 5916 3192 
6974 8196 7038 9835 3461 ,6319 8946 7559 9778 3376 
2064 9067 7881 2148 8694 ,1230 9344 7084 2958 8285 
5838 8665 3650 4326 9617 ,5258 8879 3314 4281 9564 
494 7840 9206 8481 1834 ,827 7822 9360 8905 1084 
5896 231 1700 3136 3242 ,5750 193 1766 3020 4069 
5486 1087 903 5104 2337 ,5963 1167 401 4393 2529 
8614 9086 5444 3334 1566 ,8334 8991 5300 3735 1939 
5993 4588 9741 6076 1424 ,5689 4585 9821 6511 1731 
922 6861 2204 1698 9665 ,108 6196 3146 2066 9336 
5846 1419 8553 4157 2772 ,5270 1638 8868 4830 2294 
7144 6522 3926 8089 5692 ,7174 6251 3908 8422 5410 
5758 8981 4709 1006 6815 ,5779 8764 4601 1466 6103 
7779 2148 3766 6964 9569 ,7438 2724 3195 6466 9256 
2836 791 4649 7449 1816 ,2424 401 4412 7002 1260 
9377 6306 1914 7763 442 ,9537 6767 1488 7862 822 
4626 158 9265 8467 6522 ,4698 717 9456 8280 6653 
2199 815 8083 9863 7254 ,2792 738 8989 9779 7065 
4139 5799 9393 2834 8382 ,3413 5303 9328 2298 8309 
7750 8241 6798 2198 4813 ,7698 8022 6169 2201 4330 
7341 8820 1004 6300 4536 ,7805 8522 1364 6876 4923 
2278 7249 6174 3574 5124 ,2671 7975 6594 3641 4304 
4610 8638 9972 3715 7868 ,4297 8263 9831 3409 7052 
5009 5420 9149 645 2468 ,4746 5252 9335 905 2206 
1273 6447 845 8583 4493 ,1131 6988 530 8928 4542 
7389 9609 5231 755 1716 ,7757 9133 5237 775 1914 
8709 2207 5683 6757 6995 ,8050 2513 5494 6241 7997 
5831 3314 6874 7607 9276 ,5161 3826 6606 7040 9032 
3518 2350 567 6134 5892 ,3779 2834 182 6160 5223 
8838 9030 5453 7299 6408 ,8775 9816 5891 7708 6682 
425 6864 5365 7446 4376 ,535 6088 5362 7310 4365 
6480 8716 5689 7008 4324 ,6673 8433 5356 7673 4935 
7310 5070 6356 8101 3448 ,7618 5030 6949 8972 3755 
1345 2732 7394 5099 6306 ,1470 2328 7752 4175 6767 
5529 8864 6458 2216 1359 ,5533 8323 6562 2417 1519 
9275 2103 2638 730 8396 ,9604 1148 2494 42 8494 
6215 7628 8410 1804 3366 ,6210 7987 8116 1333 3891 
340 5012 8244 2467 3915 ,17 5132 8056 3025 3386 
1505 5843 99 9199 7643 ,1085 5231 692 9170 7408 
409 8729 3221 1183 5756 ,497 8923 4117 1401 5828 
2264 5052 9472 7348 4113 ,2700 4281 9421 7043 3657 
367 9214 4387 7742 1925 ,240 9885 4536 7339 1576 
6090 2565 1823 5403 8011 ,6383 2503 1267 5174 7830 
6856 7477 267 1108 5741 ,6656 7306 212 1782 5864 
2376 4551 8161 6104 100 ,2590 4790 8928 6567 340 
6854 303 4492 2189 3561 ,6848 164 4650 2773 3515 
2564 8587 5739 9 9501 ,3094 8287 5506 492 9693 
6890 1472 5019 5369 8823 ,6145 1548 4731 5968 8092 
6587 7516 1736 9927 3722 ,6672 7304 1806 9812 3404 
9520 5610 2363 187 1995 ,9066 5931 3095 719 1472 
7812 9733 2113 8891 599 ,7286 9239 1700 8307 746 
5677 431 8254 2098 3196 ,5548 34 8458 1295 3614 
1029 3275 755 6266 2875 ,1901 3504 206 6362 2922 
9488 7347 3177 6818 379 ,9721 7478 3715 6392 666 
6035 2424 8795 9087 4467 ,6650 2440 8770 9160 4695 
5993 8662 2420 726 1560 ,5335 8776 3129 287 2070 
4906 2027 6824 2768 7033 ,4917 2000 6308 2205 7522 
3432 5015 1999 3098 7512 ,3372 4341 1258 2266 7161 
1863 5873 246 2580 6918 ,1617 5607 872 3016 6972 
3873 9984 7205 4490 2617 ,3702 9949 7566 4836 2595 
484 8184 6873 4060 7914 ,756 8532 6134 3312 7231 
371 1837 4897 5847 6395 ,835 2077 4572 5310 6923 
7401 1007 8987 747 4048 ,7449 1410 8990 921 3257 
8213 4085 4475 6866 1777 ,8599 3303 4217 6560 1322 
6401 5892 9647 18 4287 ,6181 5638 9917 714 4245 
2109 3847 5940 8826 3125 ,1220 3394 5153 8305 3106 
9494 8102 7692 3110 1938 ,9905 8031 7312 2158 1572 
9174 3441 1382 6624 8159 ,9064 3717 1187 6183 8161 
6333 4756 30 8347 9303 ,6811 4884 487 8236 9351 
9393 5541 4689 7257 884 ,9816 5912 4569 7732 351 
5942 7360 2 6189 9525 ,5541 7958 413 6709 9247 
4495 7899 1909 9151 6889 ,4522 7605 1651 9696 6290 
7194 3688 4196 1785 2321 ,7399 3760 4949 1682 3002 
4994 9468 3975 6810 2078 ,4479 9651 3666 6612 1914 
6312 7256 9736 5725 869 ,6429 7255 9501 5673 662 
7913 2109 9688 657 8449 ,7813 1646 9226 654 8257 
5140 7403 8714 4944 3828 ,5163 7931 8574 4355 3702 
8310 2496 4192 5805 6403 ,8453 2183 4515 5294 6325 
4629 1109 7559 9950 858 ,4295 1016 7908 9606 362 
5302 533 8660 9732 4426 ,5219 290 8571 9797 4645 
5472 4953 3410 9843 6695 ,5166 4836 3475 9206 6520 
2893 4306 1814 408 3282 ,2372 4350 1917 817 4063 
4924 9197 7346 6702 112 ,5121 9241 6989 6903 81 
2709 4584 6823 1919 5722 ,2798 4801 6069 1571 5613 
9241 6735 41 3235 5250 ,9567 6512 514 3657 5561 
1673 8439 6824 7186 54 ,1385 8074 6432 6992 258 
6565 5861 1397 2590 8143 ,6083 5468 1342 3016 8494 
936 7338 3709 1377 6645 ,235 7086 3652 2051 6764 
2211 4704 5393 1385 6473 ,2968 4819 5584 1482 6246 
1006 469 9318 8192 3588 ,1686 385 9075 8174 3502 
6918 1432 7147 4460 9578 ,6452 1189 7501 4930 9621 
6705 847 5530 1264 2448 ,6158 230 5778 1650 2663 
6306 8173 1670 9681 7520 ,6392 8110 2065 9317 7836 
6832 9365 5151 7860 1700 ,6476 9018 5630 7886 1655 
3836 795 7514 8049 6323 ,3765 178 6993 8449 6307 
7356 4811 1513 9647 8588 ,7084 4402 1896 9202 8300 
2819 393 7661 4033 9079 ,2639 445 7372 3774 9236 
3918 6094 2128 4306 8037 ,4076 6797 2416 4790 8969 
834 2990 1737 4061 5930 ,634 2806 1095 4139 5689 
5689 3220 803 3009 9870 ,5178 3462 191 2905 9855 
419 4073 6885 1352 9116 ,905 4096 6448 1653 9206 
5430 857 8716 6307 4505 ,5502 958 8763 6498 4852 
625 5095 3854 1444 7092 ,404 5129 3402 1084 7673 
756 2983 4537 5178 1495 ,452 2170 5086 5871 1004 
1942 9137 5731 2415 7580 ,1248 9230 5619 2622 8013 
2240 84 7114 3848 5595 ,2715 675 8000 3924 5608 
246 2222 8828 1536 9220 ,37 2535 8954 1602 9483 
5490 8456 3375 1748 6117 ,5606 8257 3353 1495 6831 
376 8485 2623 7199 6750 ,497 8089 2394 7701 6423 
6416 4270 1866 3288 8064 ,6447 4196 1184 3294 8977 
8925 7893 6829 3972 5643 ,8152 7438 6588 3276 5760 
9988 2933 886 8767 7437 ,9359 3112 435 8303 7077 
3908 2984 8367 5165 658 ,3559 2898 8497 5322 540 
5743 8725 36 5131 7139 ,5875 8081 190 4862 7668 
3246 4610 9524 3090 894 ,4006 4509 9888 2942 666 
1055 6727 5840 4851 9773 ,1494 6943 5599 5083 9376 
4647 2894 6536 1777 9911 ,4714 2502 6313 1863 9045 
2307 3746 9099 1825 8470 ,2145 3706 9508 1928 8846 
6633 5244 2586 7300 9787 ,6326 5776 2851 7165 9603 
5331 7324 4896 778 6320 ,5709 7304 4301 423 6630 
4713 2924 6327 194 1439 ,4614 2407 6088 532 1035 
9405 6660 1080 2319 4866 ,9165 6721 1251 2784 4915 
9268 5262 7951 8572 6039 ,9938 5163 7212 8406 6875 
4642 3937 6694 8471 2744 ,5071 3398 6735 8058 2872 
3588 5280 9312 1952 8228 ,3189 5729 9905 1743 8841 
4325 7367 9208 5625 3983 ,5007 6995 9299 5163 3307 
5452 8808 9889 914 6192 ,5630 8655 9716 556 6346 
8484 2510 868 1162 6382 ,8067 3100 485 1339 6478 
8760 1001 6112 7899 2544 ,8784 1418 6450 7434 2262 
8657 2213 1721 6098 206 ,8023 2122 1762 6469 352 
9839 4134 2828 8168 6281 ,9233 4114 2801 8241 6545 
5217 7089 1857 4228 2282 ,5323 7366 1056 4400 2865 
9784 5306 4709 379 3027 ,9535 5736 4241 262 2468 
294 5021 3139 6968 8900 ,581 4352 2890 6663 8155 
5867 4885 6216 2570 1360 ,5968 4760 6852 2130 1696 
492 4863 8146 9305 5909 ,780 5009 8594 9180 5159 
9312 4314 5502 352 2539 ,9209 4860 5774 906 2501 
234 9228 2514 5439 1213 ,167 9497 2837 5210 1243 
4680 162 5769 9849 7007 ,4860 29 5600 9345 7905 
2102 3990 220 8577 9087 ,1971 3674 958 8107 9841 
1819 4948 8317 9458 7085 ,1598 4808 8546 9487 7262 
5373 8241 7740 2129 6129 ,5288 8288 7199 2804 6331 
3845 6055 2050 161 8745 ,3942 6975 1336 441 8926 
5689 8760 6931 628 6992 ,5989 8052 6278 626 7046 
7921 1138 4337 5408 3495 ,7126 1478 4305 5929 3286 
4993 665 2903 6165 1148 ,4298 175 2920 6730 2012 
2303 5837 6581 23 8815 ,2908 5931 6448 263 8260 
4805 3453 6081 1032 2647 ,4295 4014 6465 1390 2720 
731 7482 4065 2221 6329 ,385 7629 3725 2896 6408 
1012 4423 3021 251 9876 ,1658 4693 2316 312 9978 
2962 5966 3960 4795 1215 ,2337 5554 3868 4250 2109 
5198 3606 6592 4307 704 ,5384 3468 6726 4820 852 
9052 62 2330 5544 1508 ,9913 681 2289 5746 1290 
7744 2344 1850 3621 9303 ,7880 3059 2036 3362 9831 
5009 2429 3849 1870 8260 ,4983 3144 3545 1639 8684 
5489 8721 6117 3885 2102 ,5302 8338 6692 3206 1119 
7382 9137 8648 5333 4609 ,7315 9060 8322 5235 4396 
7837 5156 9469 4530 2175 ,7145 5763 9480 4772 2849 
3186 91 8873 5067 7575 ,3509 29 8846 4817 7330 
8642 7640 3098 4792 46 ,8939 7178 2705 4232 251 
9476 2309 7139 8974 4971 ,9930 2714 7937 8164 4972 
2347 7308 4698 1711 801 ,2434 7542 4882 1091 141 
7383 932 1547 3006 5412 ,7222 971 1697 2508 5680 
5094 1381 7477 2139 389 ,4700 1937 7329 2200 467 
4884 8609 4084 2140 397 ,4686 8904 3740 2275 371 
9704 5588 4060 3119 8093 ,9368 5522 3898 2726 8678 
8957 11 9423 7758 5628 ,8935 376 9300 7300 5468 
6723 9191 1864 2668 8950 ,6403 9907 1779 2393 8487 
397 7134 6349 5716 8549 ,78 7363 6150 5681 8484 
7471 931 4401 6285 5506 ,7330 791 4838 6250 5685 
7893 6525 8057 1714 533 ,7034 6965 8796 1847 189 
4905 9035 8291 5826 1210 ,4677 9378 8335 5659 1406 
462 1937 8888 3954 6134 ,573 2003 8297 3930 6713 
1389 7942 5630 8211 6961 ,982 7363 5961 8981 6681 
1005 4462 2861 7619 5535 ,1823 4185 2625 7295 5712 
4633 699 2007 9587 8569 ,5110 599 1788 9426 8988 
4883 2877 5159 9186 1023 ,4484 2664 5296 9415 1517 
8381 540 5052 9851 2354 ,8279 725 4846 9690 2960 
1735 3536 8969 9474 5725 ,1797 3531 8551 9596 5249 
445 8798 2752 1537 3318 ,368 8446 2340 1596 3551 
9130 3872 1562 6037 7667 ,9571 3578 1364 6966 7617 
3149 1030 9858 7173 6544 ,3528 1066 9176 7606 6979 
2430 7125 1022 3509 5479 ,2516 7119 1735 3768 5947 
2127 1015 774 5464 8211 ,2732 1855 97 5792 8104 
2788 8069 201 3403 7093 ,2839 8602 757 3421 7172 
1923 9102 4673 5327 53 ,1641 9178 4510 6006 877 
9890 5756 7990 6948 2723 ,9292 5275 7789 6481 2483 
8861 4907 1729 9154 2609 ,8241 4927 1362 9133 2745 
5042 4060 7206 1398 2161 ,4929 3959 7903 1050 2435 
1728 8328 6600 7841 9626 ,1224 8794 6841 7572 9481 
5770 202 3040 6428 3337 ,5209 76 3047 6121 3481 
2489 917 4372 991 8681 ,2353 595 4913 1735 8833 
8799 5988 1180 3654 4618 ,8184 5623 1845 3463 4687 
1275 3160 8332 9386 5505 ,1572 4098 8315 9857 5895 
9925 5860 4643 1564 3334 ,9167 5478 4961 1839 3408 
1721 9514 7835 8779 5773 ,1961 9524 7161 8722 5439 
8750 3458 5960 6134 4522 ,8668 3206 5635 6745 4563 
5173 9219 1044 8841 7042 ,5414 9547 1520 8280 7678 
7497 9668 6249 8210 4250 ,7104 9808 6603 8358 4961 
1748 9849 763 6239 3248 ,1825 9652 294 6491 3409 
7415 4138 9453 345 4659 ,7799 4087 9135 147 5136 
2845 7969 2017 311 5181 ,2707 7060 1634 318 5993 
7575 3555 650 1320 2177 ,7882 3900 150 1941 2919 
4411 8342 7696 3016 5750 ,4950 8781 7908 2413 5572 
3277 1044 8758 816 2444 ,3926 1352 8021 901 2963 
9392 5838 7423 601 2369 ,9374 5536 7325 583 2808 
6858 7218 3664 1648 202 ,6462 7946 3652 1764 846 
1372 8146 219 4544 6592 ,1331 8833 639 4415 6206 
2145 6378 9366 906 3629 ,2176 6455 9215 537 3514 
3497 7604 5797 9969 8395 ,3878 7116 6024 9555 8714 
6149 8343 5798 2624 971 ,6927 8302 5457 2895 292 
7179 988 2945 4805 3731 ,7410 1386 2165 4189 3427 
532 4513 9830 8807 1891 ,473 4201 9195 8454 1709 
4577 1684 5349 9834 3474 ,5001 1717 5708 9759 3188 
100 2107 3830 9853 6289 ,812 2004 4077 9102 6909 
2671 6040 9507 3892 4605 ,2811 6375 9914 3606 4648 
894 1885 6887 3360 2143 ,174 1605 6667 3605 2641 
6595 1350 4939 5346 3155 ,6905 1109 4252 5976 3453 
4575 9012 272 7545 8030 ,5079 9073 65 7773 8606 
8570 2699 3743 6768 5854 ,8564 2606 3198 6969 5462 
6966 3032 3532 4309 9065 ,6369 2925 3667 4511 9367 
6508 2465 1033 926 3937 ,6121 2980 1860 397 3657 
4879 609 2239 7261 8905 ,4266 777 2461 7898 8896 
9030 8544 3025 1624 3556 ,9254 8086 2971 1625 3602 
2697 1705 8338 7448 571 ,2996 1367 8601 7540 218 
639 7277 9583 2940 6729 ,300 7599 9639 3052 6512 
2841 7814 9531 1815 5169 ,2536 7662 9906 1505 5208 
7742 1768 6523 9123 2877 ,7417 1793 6895 9246 3097 
1115 9253 6473 5428 2779 ,1598 9196 6188 5642 2366 
2230 1490 397 5147 6662 ,3043 1075 710 6018 6343 
6000 7048 1315 891 8037 ,5850 7287 1584 76 8661 
48 8036 5384 3138 4909 ,285 8287 5367 3051 4567 
2975 4304 8276 3524 746 ,2133 4847 8176 3325 752 
4882 9216 2373 7201 3406 ,4403 9731 2236 7283 4103 
655 4313 6114 2432 8105 ,868 4644 6624 2577 8806 
6067 1067 8726 4504 3895 ,6286 1426 8237 4852 3718 
4847 9056 7461 444 1327 ,4933 9887 7463 165 1183 
9512 3151 434 5020 7844 ,9700 3577 196 4281 7784 
7752 1801 8271 4164 6415 ,7760 1160 8808 4596 6829 
5017 1161 7045 677 8293 ,4310 1625 7785 590 8727 
6101 710 3790 4335 2678 ,6482 284 3875 4553 3054 
8963 2670 8998 1961 5906 ,8218 2970 9462 1631 5462 
8052 2748 723 9017 1731 ,8711 2306 509 9527 1601 
6223 3133 4638 617 3500 ,6448 2866 4853 545 3734 
9782 5478 4505 1681 3152 ,9638 5967 4946 1444 3452 
9771 1264 5302 5109 6083 ,9229 1602 5914 4662 6658 
9766 384 6845 8957 4095 ,9428 497 6047 8281 3246 
3564 5950 7311 4732 8322 ,4021 5825 7826 4563 8033 
6198 7466 4699 8615 552 ,6872 7953 4754 8896 28 
5707 335 6347 4235 7186 ,5716 820 6624 4987 7852 
5069 3727 8401 889 6690 ,4157 3323 8897 604 6213 
9547 3450 7935 2265 126 ,9941 4130 7109 2725 340 
9530 8350 6882 3321 1791 ,9840 8453 6136 3188 1941 
6791 2508 606 5314 8639 ,6877 2117 558 5588 8123 
8789 2781 439 6085 9955 ,8200 2195 392 6697 9598 
2231 1445 7555 6785 3925 ,2875 1246 7204 6141 3747 
1344 4538 9386 339 7745 ,1451 4704 9840 912 7160 
3680 1688 9626 5590 2631 ,4037 1362 9312 5667 2121 
1042 7882 8582 4161 979 ,1739 7564 8176 5050 277 
4777 7765 127 2834 8183 ,4724 7093 412 2628 8772 
2487 8389 4746 1191 9077 ,2400 8315 5091 1130 9908 
6004 2619 4770 7761 6250 ,5378 2492 4985 7634 6902 
8198 4648 3225 5715 7358 ,8882 4742 3500 5281 7030 
2209 4659 8362 9118 499 ,2965 4479 8094 9668 689 
9891 7972 258 6892 3440 ,9492 7602 845 6235 3731 
699 2836 3527 1147 9982 ,687 2649 3344 1377 9823 
3106 7750 539 1294 4048 ,3098 7595 37 1901 3911 
2964 8779 1913 6961 9021 ,2354 8141 1103 6050 9461 
6545 3047 3415 1439 4867 ,6656 2238 3344 2097 4710 
6754 2101 8078 9388 320 ,6323 1070 8791 9673 87 
5254 2138 1361 4343 9627 ,5951 3115 1074 4187 9391 
6763 9198 3499 8939 7918 ,6596 9282 4035 8975 7671 
5721 1551 4808 6880 9962 ,5709 1865 4668 6582 9308 
1953 5846 5018 7918 523 ,1623 5981 4280 7724 763 
4408 7318 9005 836 3235 ,5008 7037 9048 407 3764 
7058 6000 853 2535 8110 ,7994 5139 796 2498 8609 
1826 6643 9208 7936 8793 ,1805 6566 9306 7013 8442 
7826 5054 3998 9475 5434 ,7960 5093 3818 9496 5150 
7394 9850 5374 6873 8854 ,7913 9823 6015 6343 8086 
8464 9147 2445 4305 6332 ,8481 9427 2666 4581 6093 
5802 8599 2411 1940 7898 ,5262 8511 2845 1510 7472 
6262 2627 788 1827 4765 ,6965 3010 369 1918 4188 
8357 891 4889 2719 7334 ,8404 582 4341 2283 7196 
3076 7606 6691 1133 8990 ,2803 7961 6780 2103 8738 
852 1120 8731 7053 9576 ,678 1100 8280 7893 9412 
7905 6379 5874 1263 3142 ,7765 6919 5798 1059 3104 
3299 5228 2862 1485 9160 ,4089 5261 2631 1000 9863 
3698 2925 9063 2025 5150 ,3451 2995 9686 1451 5221 
9500 7491 6881 4917 8421 ,9575 7602 6469 4817 8939 
1649 4737 3147 6366 9419 ,1137 4976 3841 6303 9800 
664 3550 5617 1019 9658 ,576 3630 5908 1319 9463 
7192 8067 9373 1371 6493 ,7452 8510 9267 1438 6409 
6989 3663 8142 935 1077 ,7023 3471 8916 901 1173 
5295 3576 7338 4165 2334 ,5588 3865 7017 4673 2583 
2543 9218 6657 829 5076 ,2464 9183 6914 590 4947 
5840 1788 6356 8694 3028 ,5640 1105 6957 8606 3119 
7163 5018 1961 2351 3728 ,7078 4552 1532 2875 3839 
1706 7325 3477 5595 9600 ,1014 7472 3546 5934 9770 
6373 4182 9186 3385 7806 ,6706 4656 9863 3332 7854 
718 9226 6226 1345 8913 ,645 9770 6239 1761 8195 
5827 6654 1312 3156 4333 ,5193 6815 1058 3988 4876 
3054 2105 534 5171 4832 ,2254 1837 325 6001 4815 
1338 482 6117 9182 4138 ,1798 627 6840 9903 3515 
9340 4418 7700 3336 8406 ,9826 4835 7419 3607 8017 
6944 5851 3352 8798 454 ,6674 5204 3433 8313 709 
2428 8127 5789 7985 1728 ,2117 8987 5961 7980 2065 
9834 1434 3137 8224 3531 ,9911 1481 3056 8795 4044 
7091 4483 5280 3824 2327 ,7746 4533 5788 3510 2773 
3689 5201 8145 2671 1453 ,3364 5464 8563 3125 1975 
1602 3598 5172 124 9385 ,1259 3472 5953 853 8995 
4423 2162 3609 1406 771 ,4983 2278 3825 1739 865 
6988 7073 8991 8571 5554 ,6725 7897 9723 8793 5336 
4812 9446 1947 5211 6640 ,4927 9004 1684 5369 6652 
49 8019 7983 4774 1899 ,735 8676 7737 4209 1505 
733 4008 9387 1482 6373 ,312 3505 9281 1736 6815 
5184 3980 1182 4486 9404 ,5912 3396 1618 4740 9262 
4956 5682 6799 2051 2227 ,4771 5820 6376 1650 2383 
1737 7573 9411 5437 2630 ,1563 7849 9961 5348 2818 
1497 5167 8025 2641 3486 ,1046 5350 8962 2991 3581 
5594 9157 3919 1017 2418 ,5839 9158 3956 1288 2219 
1572 8108 3306 7800 6543 ,1462 8730 3414 7389 6387 
7439 8385 9617 6508 5815 ,7762 8107 9011 6092 5477 
3873 2461 7234 4674 6122 ,4033 3122 7349 4448 6848 
8455 7143 6570 5459 2526 ,8983 7283 6865 5240 2124 
1733 5168 6391 706 3506 ,1056 5432 6724 55 4140 
5203 4497 1934 3018 9140 ,5654 4988 1422 2914 9724 
4010 2161 9121 8367 4562 ,3989 3144 9771 8074 4821 
2102 662 9796 7296 5672 ,1576 543 9773 7761 6019 
6002 3479 1829 9787 4479 ,5817 3335 1575 9722 4456 
6733 2283 4426 5723 304 ,6150 2546 4702 5743 516 
4020 6611 5462 500 8623 ,3728 6934 5337 239 8357 
9033 7139 4202 3641 5563 ,9946 7108 4854 4040 5228 
3321 5044 5674 9181 2711 ,3978 4552 5768 9173 3124 
4770 6380 8787 2371 5917 ,4991 6580 8334 2985 5247 
9466 2655 8078 7745 5735 ,9474 2349 8300 7000 5948 
1888 9252 4459 3837 5668 ,1757 9117 5013 3784 5466 
3090 8441 7496 959 6522 ,2155 8093 7164 734 6546 
7130 5878 6689 4995 463 ,7766 5376 6638 4796 899 
4085 428 7596 2059 4160 ,3842 70 7595 1653 4176 
9297 4754 7071 2794 5306 ,9810 4294 7672 2287 6019 
8209 3222 1874 9228 5579 ,8716 3618 1231 9800 5418 
